"","Outcome","Tract","BUTADIENE","ACETALDEHYDE","BENZENE","CARBON_TETRACHLORIDE","ETHYLBENZENE","FORMALDEHYDE","HEXANE","METHANOL","METHYL_CHLORIDE_CHLOROMETHANE","TOLUENE","XYLENES_MIXED_ISOMERS","DIESEL_PM","LEAD_COMPOUNDS","MANGANESE_COMPOUNDS","MERCURY_COMPOUNDS","NICKEL_COMPOUNDS","Cluster"
"1405",1.84231271084536,37119005604,-3.29827209425716,0.465168510940502,-0.626760478424023,-0.636465052592774,-1.67257784192375,0.682114964840341,-1.54292984104087,0.68097631564984,0.0814149318969256,0.310896698357731,-0.372644134025218,-0.422768453253529,-7.53818174711809,-5.66445523056216,-6.85392393759249,-8.48274441847676,5
"1406",-0.100096902827328,37119005605,-3.32687401892094,0.462982537149998,-0.660651890720439,-0.636470704588953,-1.71991388810919,0.678215780864335,-1.57637992347409,0.676068396362679,0.0708555795685837,0.275446290400983,-0.417714289333067,-0.479554161133162,-7.5656155486531,-5.69635868548853,-6.88467216513537,-8.53020041729071,5
"1407",-0.0416264793571522,37119005609,-3.35082659619014,0.473946248709865,-0.628707945476071,-0.635486168299301,-1.69998130041916,0.670308069656057,-1.54603896614662,0.641132060982421,0.139170611051509,0.276428527502141,-0.425621051927277,-0.441494230250754,-7.48075411853833,-5.63405386828215,-6.56689923032153,-8.25232248915148,5
"1408",0.264127229428486,37119005610,-3.42243749904632,0.483898704687329,-0.646184070914795,-0.634248459489033,-1.74264175350949,0.654755635727581,-1.56386472958575,0.602076869595264,0.198203969229383,0.226780580258718,-0.497009089026357,-0.503456156782329,-7.53037883119479,-5.56270925285164,-6.26065919454084,-8.06595200678182,5
"1409",-1.30015002667512,37119005611,-3.43018463475604,0.486946885915704,-0.670794865423293,-0.633993537325751,-1.76162306078455,0.653264238585553,-1.56003902785825,0.592327911150015,0.236037047793338,0.217241534225808,-0.515906027021048,-0.555556130258059,-7.49059437630649,-5.88653221902377,-6.27828558555596,-8.10876122312682,5
"1410",0.836674914684584,37119005612,-3.45407271133417,0.480485174486979,-0.684596609904243,-0.634218563488005,-1.80776858326846,0.650411812436502,-1.62112757609997,0.616038435896188,0.140609991375585,0.184897958934495,-0.551119326606872,-0.605397505845832,-7.63566560642227,-5.53951183927177,-6.09851225487429,-8.05726583870137,5
"1411",1.02503528319636,37119005613,-3.44190588543523,0.474596375297989,-0.698842616809352,-0.634691898861207,-1.81060089738417,0.654416400893651,-1.63422498794845,0.643571128761711,0.111592571991178,0.186495439928675,-0.539709216654351,-0.621890837724768,-7.67976828001911,-5.54371642753087,-6.2545930838011,-8.17840622513568,5
"1412",-0.926775435115738,37119005614,-3.50246137951837,0.479310130669863,-0.735023801211225,-0.634178444542456,-1.84600220720382,0.645535664364511,-1.65400637454133,0.586669396545765,0.162930033982745,0.132173255248337,-0.601108783203419,-0.659105984901605,-7.65324036250113,-5.53804202803056,-6.26012047194657,-8.09024383151957,5
"1413",-0.0506970810204848,37119005615,-3.55909323149163,0.475396494820782,-0.806390369390676,-0.634197543429825,-1.93447967039919,0.639404642643769,-1.72455507026507,0.580353978016453,0.133602437600768,0.0611567034829341,-0.683835244922796,-0.804077867524592,-7.69302027257588,-5.46346497856398,-6.26130352480256,-8.15958435733868,5
"1414",-0.875605634585055,37119005616,-3.50415264193395,0.476614047023711,-0.74404450141852,-0.634004504471084,-1.87793668286142,0.644331552326307,-1.68627748462788,0.641906603730168,0.131884544814767,0.116087366733193,-0.622915705206227,-0.729219433400172,-7.73456324110842,-5.36336845662449,-6.22242161307907,-8.11519143479211,5
